transaction_id,quantity,transaction_amount,return_days,customer_frequency,previous_returns,is_fraud
4230,3,37.24375772912046,7.952492196183318,7,0,0
3487,3,54.89473747823515,10.640189865200503,6,3,0
9053,3,106.63949890666035,5.771520623792776,6,2,0
9768,6,160.1501317828101,11.908439593238384,9,2,1
3647,4,26.556607764138324,6.424507326564516,3,2,0
5902,1,14.01861695170976,13.470789758118755,5,2,0
6385,3,27.31079812386159,3.0108248603634493,9,2,0
5638,3,33.843296700819664,14.13205596135925,10,0,0
6423,5,96.62349898498644,17.49377268247187,6,1,0
7826,5,27.02739367527534,13.164592241229231,4,0,0
7743,3,143.86157545384572,19.187747099405293,4,4,0
3012,1,44.170992654769684,17.59683009920682,3,2,0
7671,3,46.96649085448674,10.2957886551902,9,0,0
9548,7,284.37828108076997,9.494142321852692,10,3,1
9977,1,193.8841729542517,17.01710074315684,6,2,1
3080,3,14.681498209963488,0.8400760256479227,7,3,0
3520,7,22.980954569339687,9.30712968847824,5,1,0
4978,2,22.53158206381683,11.56848338483757,6,3,0
7619,1,14.893422616184752,16.36955594909328,4,3,0
4347,3,42.427510312540576,0.0,7,1,0
8440,6,184.7651137900836,19.415200885203422,5,0,0
1346,4,38.18886981411336,4.930804235874229,5,3,0
7087,4,27.814679463355795,6.679425910389607,4,0,0
8947,5,97.58968056158437,18.106906017036792,8,0,0
5651,1,62.43795227256978,22.607313577595548,2,1,0
8081,1,77.95428562382087,4.903433974373786,4,2,0
1791,2,75.64453529775118,23.095380128796055,4,1,0
7428,3,47.285099602111124,11.643845187694405,7,0,0
9579,7,21.280808422229523,3.9762812527540037,7,2,1
9959,8,595.7260153346414,5.754455185261419,6,2,1
2270,5,263.2355162115867,15.113927358723611,4,2,0
9766,5,36.73518572572482,11.378389749771298,8,4,1
2955,5,51.52883770597884,19.795870107227962,7,1,0
3443,5,51.16240080168101,7.90577856656642,4,3,0
7735,6,23.426586432158736,13.966613225045698,4,2,0
833,2,28.69569142242975,10.836337902616844,6,3,0
6498,3,34.75296733553207,13.123170580022041,4,0,0
2991,6,22.21690699588438,6.7411269946127055,5,0,0
7792,6,26.456174588993772,9.930157573966344,4,1,0
2150,5,28.53058636386117,9.53385603236639,6,2,0
4022,5,14.059391193528011,14.906278461912823,6,1,0
7614,3,58.901705493349446,0.0,9,0,0
6123,3,123.94215455191151,6.1112042603515855,4,3,0
3338,4,45.96046427058682,0.0,3,2,0
4343,3,19.57817973963121,1.0149292306514308,3,1,0
4463,5,82.3380911559504,27.748087825935688,2,1,0
2375,7,60.09523033310552,0.2370446344575594,5,0,0
9043,2,68.67552715148908,7.361751751216471,2,3,0
5570,5,107.4730877590721,10.273306071609142,4,3,0
8598,4,203.3667180367719,1.4959907501552028,5,0,0
8503,2,50.66274679653619,13.400755182713564,9,3,0
8879,4,35.78199110114647,17.203726430839207,7,0,0
1886,2,67.04847442739118,13.045158625212325,9,0,0
1197,2,36.65938487659518,8.831082328950504,5,5,0
6426,5,177.8889481741571,16.027844719674754,2,2,0
8910,4,38.22115898452617,18.328726354986916,3,3,0
2935,1,65.8298943190391,11.566884820775947,2,2,0
6341,2,72.09173272896415,20.97416871012187,2,0,0
1429,4,113.26806969178239,12.116573198615857,5,2,0
6306,3,85.94149535116198,16.91717214132285,2,0,0
3649,3,27.672912274052926,8.283502361339451,9,1,0
1937,6,28.396125996611097,26.225508188195974,5,1,0
5171,5,30.676917212675683,18.00837245637982,5,2,0
7763,3,64.3158196542298,9.124388297156623,8,2,0
6392,2,24.6205407048142,9.895722418705873,7,4,0
1153,2,32.52929829921083,6.0209932159769615,4,0,0
6249,2,42.81182633069725,4.64523778805773,5,4,0
7036,3,24.021504630557367,14.401541579844025,7,1,0
4228,3,65.14879887161678,22.177982601733586,3,0,0
4974,1,57.29654685385049,9.097180862952394,3,2,0
6400,5,83.7759565275362,23.023689723121954,4,2,0
3639,3,94.31398350812871,2.0387702744936416,6,0,0
3971,5,25.742715620258025,14.481756797748186,3,8,0
9593,4,171.2591335569368,11.047586109181283,6,5,1
3375,3,36.452277873053795,19.54282663984361,5,1,0
2486,3,79.43606981081666,5.922170850162556,5,0,0
6953,4,23.788196966312093,23.974317544757483,3,2,0
605,6,35.10473481550012,8.263080428853048,5,2,0
7443,3,69.46501008499126,11.326646550876177,6,2,0
5927,4,42.50738078492643,0.0,6,2,0
2453,5,74.14588883941332,21.38192307597385,3,1,0
3608,2,23.91324501464781,13.699448482322486,2,0,0
1483,3,97.61976414320854,14.713314321693138,9,2,0
4518,3,20.901184213892794,0.0,5,1,0
3037,3,131.85231944603103,18.76843685853011,3,3,0
9351,3,77.94632212555075,17.192328420036215,6,1,0
7691,2,38.20785406900804,13.531691145336353,1,0,0
4115,5,90.45463762957776,9.348670355639623,9,0,0
1426,4,53.29480420321989,19.375543713215773,3,1,0
496,2,49.66831106709981,8.167517366330857,2,1,0
3352,3,69.81941789314368,13.950396062405884,5,1,0
8793,3,38.9481425022109,7.6289328620160735,3,3,0
758,4,43.80592074111312,15.690309847228091,7,2,0
837,3,31.403689809863515,26.649006776412826,6,4,0
4326,3,18.827655063433383,8.815392307196507,5,0,0
2127,5,89.87540916004478,23.18190273743891,2,3,0
1022,2,54.556961807060816,20.826799914797498,2,0,0
8761,4,56.883288749984324,7.956072262109633,4,3,0
5613,6,70.22895916284772,15.289826763581909,4,2,0
5580,3,22.014651052574095,7.07389013678342,2,0,0
1057,1,29.35316470949281,4.098328498423843,5,1,0
9541,6,63.30464791661631,0.0,10,5,1
6855,6,29.13148390195477,11.858963653092522,6,4,0
7348,4,109.11297573060286,2.6145132496122656,5,1,0
9044,2,23.311158891851022,14.564497046275285,4,2,0
2128,1,22.913759487743857,4.830094057261877,5,1,0
2766,2,66.67775587677038,0.0,4,0,0
2108,6,28.919860189173278,3.494679710882517,2,2,0
3616,6,46.21497230674175,21.745741869693283,6,1,0
1544,4,47.86889205619672,16.48938274476014,3,0,0
6913,2,14.88540749988924,0.0,3,1,0
1718,4,64.72665442742685,13.846790098307254,3,0,0
7434,2,10.718868030529237,17.25137007479321,4,2,0
7364,3,63.16569102140998,10.25147226945101,6,0,0
6234,4,17.567544789163634,30.0,8,0,0
724,3,21.271156259415296,5.421191363580062,6,2,0
6672,2,29.76934671418961,0.0,6,1,0
8028,3,65.27499888508721,7.999031794150458,8,3,0
5491,3,39.48624754486288,21.19214201827355,5,2,0
1127,1,70.2200779145873,16.6398205946304,7,2,0
2956,1,45.40419062528567,10.030100489774044,3,0,0
5155,7,44.978339259785514,7.577362309767903,5,2,0
4816,3,72.42868076366442,7.22628592346963,6,0,0
6201,3,96.67470948982005,7.770566416118278,5,1,0
6223,4,24.29120578000223,15.543527420702995,7,3,0
8685,1,27.163981877448393,16.85402036059713,6,3,0
7113,6,35.62147166067286,18.139353952453153,3,1,0
5274,2,111.30958269848034,19.720162149270656,5,3,0
8535,2,26.959065525787825,0.28975850715755413,5,1,0
3043,6,43.48274601117261,13.993571620988632,6,2,0
6911,4,109.88354239645054,11.090472680564359,6,2,0
149,3,23.195177788656785,15.762896414646384,3,2,0
7573,4,9.530466800715645,9.647975161714774,4,1,0
4205,6,53.622123513615264,5.511654579674597,4,2,0
5492,4,25.365799856891307,23.896067983887498,3,2,0
2689,3,25.12844724780915,12.321421825565238,2,0,0
4220,5,40.09743114475492,7.979341642244037,4,0,0
9101,4,20.977982371851052,19.316844229046417,7,3,0
841,4,48.618432205621076,10.185034503765433,8,0,0
8136,5,13.038831568426525,14.6300900598949,3,2,0
6437,4,27.800909994363767,10.478777118924324,4,2,0
9699,3,91.5478758321916,5.717468644856026,9,5,1
6199,5,100.19377043593177,12.442957705868636,4,0,0
2794,1,33.150299330384684,9.227122742217784,6,2,0
7625,3,61.25810174242205,1.475755651792742,5,1,0
8474,2,66.61646479748994,2.2113958536040155,4,2,0
7889,2,72.64012678404428,17.267791983986108,8,2,0
6607,3,25.445054752502397,6.251944298083638,3,1,0
9194,5,63.02223756329057,8.110188523681073,5,1,0
8247,2,163.288901922409,27.86083116415802,4,2,0
1392,5,32.39290634971578,15.41212488312193,5,2,0
1921,3,45.086553362129195,9.271823519276271,6,3,0
7018,4,24.67787034117526,3.083948184339949,2,0,0
3621,5,29.550372697070433,15.086330649858947,8,0,0
4848,5,24.26148375318274,29.726500637971633,7,1,0
2291,2,72.19913364017316,8.701933750047889,5,1,0
2133,5,54.370301501229996,6.4527844725126196,4,4,0
550,3,18.476815329808804,17.372534388012404,8,0,0
1740,5,25.02142163692517,18.055607454246378,6,1,0
5289,4,23.54307203581118,9.1222078169976,7,1,0
1817,6,72.4236286455193,19.713055101064377,2,4,0
4698,5,100.22115050666156,5.847227995877128,6,0,0
5181,3,10.298304802411577,4.934479033627919,7,1,0
3018,5,48.16733219880105,7.914083344080457,4,0,0
17,6,61.578139992223015,20.17155374886044,7,1,0
1770,2,86.97670317271601,29.14377730539873,4,2,0
1888,2,20.68113014800448,13.917229771235132,6,2,0
2152,4,48.14690791390792,12.584905412929935,5,2,0
1642,4,113.50193492275739,17.536768195432977,3,2,0
7846,2,41.51444074453068,2.00118783103564,8,2,0
4193,3,26.810391816205545,11.518098779759786,2,2,0
9432,2,29.25338339984096,10.260955309939526,7,3,0
8898,2,59.50895289532882,7.062756446406476,6,0,0
533,1,32.7444364686711,8.398158936471445,4,1,0
132,4,26.347868376752324,12.569370537736186,7,1,0
7722,2,29.739698478721916,5.812088514122163,4,3,0
8458,4,39.092456541288,0.0,1,5,0
964,4,51.158744554347535,15.841315664955264,5,3,0
8719,3,38.291541232995755,7.614282037027317,4,1,0
6412,3,48.5753813745836,5.6499709796812985,5,2,0
8285,7,98.48418677945119,21.20541484401582,6,1,0
7853,3,15.290437482631427,5.243860531889137,6,1,0
1095,2,21.928612319633853,8.239387654956507,4,1,0
6929,4,144.61802474253895,1.3603723393523044,6,0,0
9254,2,21.302947533373047,18.99590103186981,5,4,0
1561,2,10.990362187494902,6.935765718912402,4,0,0
1670,3,105.21229635144753,19.54199920406536,5,2,0
6087,1,130.239800104955,5.6958970179031265,4,0,0
6669,4,48.53522047920143,14.450774545219376,3,2,0
5933,5,37.78140812384849,6.165290749110797,6,4,0
8829,1,17.200824558936716,11.507081653579812,3,0,0
7945,2,65.62500275883667,10.03728797157157,2,4,0
3508,1,70.15154869229814,11.354717501538031,8,1,0
2002,1,17.88379296011276,16.79708372410266,3,0,0
5866,2,40.756847088868525,13.893061156262323,1,2,0
168,4,29.515722767680938,7.306071343636706,4,1,0
2588,3,55.11570602704039,11.179513792380833,8,5,0
5905,2,44.6892038412729,15.905338914408697,4,1,0
9529,4,82.85813157654884,9.876829330386297,9,2,1
6384,7,69.5302235733572,14.716941626602113,9,1,0
7824,4,15.444098892820294,17.655905103196112,5,0,0
9779,8,349.22272534827687,14.008137796822652,9,3,1
4629,4,101.169600197344,14.814150123699863,4,0,0
8560,5,79.46164926077158,12.81016156901569,5,1,0
9291,3,79.30136529179006,1.5357527993555937,6,0,0
6874,4,58.804731179546884,0.0,3,1,0
6521,3,18.840374513764456,2.7867742188109155,2,0,0
8979,5,77.93145381451392,30.0,6,1,0
6647,5,14.170466327818058,16.536511614715366,7,1,0
9825,3,60.60404913953091,3.030941257738571,7,3,1
210,3,54.920852261930165,19.161133803410433,5,3,0
5278,3,37.79841202862006,6.277478625150614,1,3,0
1919,2,48.03030791527686,21.163107511046135,6,0,0
718,3,39.457732812170285,8.206558029683478,4,0,0
4868,3,77.07626549644591,18.201047048258886,4,1,0
7834,6,112.42591609445361,13.991451667579948,2,3,0
1298,4,52.465969237378346,7.633452097275957,6,2,0
9193,4,69.28106096310931,9.51969276516461,7,3,0
4617,4,103.040757564625,8.870742152143741,7,1,0
3128,4,33.62595641013965,2.6561012667923976,5,2,0
9795,4,33.8661034559531,2.223439913473638,5,3,1
3979,4,30.877054745852277,14.320481132733619,3,0,0
9924,6,79.88547850628848,14.867998617757557,8,4,1
8317,4,19.09395216250095,18.470414989099076,6,1,0
4393,5,114.36850233364173,8.128644048313822,6,0,0
1287,4,65.70310674736746,15.841181780811114,8,2,0
4355,6,37.88256679338061,10.721466179887015,6,2,0
7013,5,51.18722699800161,14.581920451775996,2,1,0
3885,3,15.075140956990271,0.6323557656172696,2,3,0
5749,3,89.236191816698,12.213623107375781,5,2,0
9169,3,57.170986939682024,6.033624071738981,4,2,0
2407,2,151.0394669329661,12.408788083828554,1,1,0
2013,2,70.64224563999144,14.048862093117407,2,1,0
5153,2,30.45261055679369,5.585357601590303,6,0,0
8551,1,24.95316301411636,18.63462029188012,6,2,0
4376,2,107.01370385262972,8.199042051305252,4,2,0
8822,3,30.23197883452464,20.29348285074051,3,2,0
4273,2,37.623782177188026,10.439944573223228,4,1,0
5825,6,39.227045938671054,24.9292250799417,5,2,0
6699,3,33.65402078248815,9.995625461755392,7,3,0
7243,1,31.634034484990234,8.068791450223467,3,3,0
449,2,37.644776590895525,14.746348938810993,4,0,0
2227,4,39.71344970857819,9.588918284167347,7,5,0
5756,2,36.374092783364674,13.988989273303458,4,0,0
810,2,58.230056837500584,14.393328366165301,3,3,0
4180,3,62.820764585915754,19.07906242073457,4,0,0
9000,2,39.936546600550784,19.944284458457943,9,1,0
5438,1,119.5295842722458,10.902422695143628,3,1,0
7533,1,76.28886821367276,9.043128468319347,3,3,0
6369,1,80.7988712013473,7.668047372844579,2,2,0
8416,3,28.904064391600688,13.411375116941462,6,1,0
1477,1,38.76078475183316,6.174685379057933,5,3,0
1790,4,26.54337619047934,14.427920308933935,5,1,0
2008,5,93.3509060696714,7.614748564511815,7,2,0
682,1,18.116978726144882,3.7062536243357513,4,2,0
2816,5,26.291126696447147,27.378617122699293,5,2,0
9431,4,18.338358953872685,5.625035831768793,2,2,0
3774,3,99.97960013068587,21.63229885954454,7,1,0
6495,3,16.008237250684644,13.99553185994332,5,2,0
8878,2,244.74169062144543,7.164436547961064,4,3,0
7361,1,68.52121960074663,17.999765574153155,7,2,0
8366,2,32.309726100290526,16.951424004775674,6,0,0
7474,3,66.45624079887324,15.552478741602341,2,2,0
46,2,36.83007122063099,9.541034895635576,7,1,0
30,5,47.25232500033878,20.006940423930295,6,2,0
8250,7,36.205934818772484,18.31248943351676,7,1,0
6935,2,95.75790421800228,9.436441599574442,5,1,0
1468,5,43.36925743199809,9.398674201303296,3,1,0
1665,5,62.35862244811948,8.975672488586717,8,1,0
1416,3,20.380933932995934,4.116287833834635,6,2,0
6480,5,38.20003198766144,14.746735915161524,3,1,0
4852,7,36.99303551536376,3.3837979052549567,9,0,0
2470,6,37.782486816815386,22.801018507802738,3,1,0
4373,4,59.54991926174674,9.035843357084076,5,1,0
8524,2,67.4738839436105,15.44569445767053,2,2,0
429,3,24.263701900739466,14.670770813734082,6,0,0
5244,1,48.67046372452454,17.92379855176769,7,2,0
2119,3,23.788042400441714,12.956226517364865,5,2,0
385,4,36.01663970567245,6.6745846407586,6,0,0
1945,5,20.77510376309513,25.605278512813754,6,2,0
4224,4,19.878100639508865,5.021704344972886,8,1,0
473,1,60.48114005128139,4.3108462185602505,4,1,0
2129,6,31.92083200109639,9.052506977838455,6,2,0
6556,9,16.31230623158469,3.1890056830236,6,1,0
6998,10,67.72654847567756,10.974146923789178,4,1,0
1055,3,61.82400720575215,11.105682481039558,8,3,0
3274,3,41.182273472420576,6.665012213646658,5,2,0
4961,2,14.648186479226743,5.860794882019922,5,0,0
5363,4,49.534462287608214,15.580157608377984,5,0,0
5816,6,59.18530187202315,9.454587388299432,5,0,0
811,2,48.58137328873319,4.573076449115165,5,2,0
4573,3,33.06134139754982,14.068819423386847,3,1,0
6137,3,38.279257896712146,15.096940757529755,6,2,0
2388,4,44.641665264772136,10.533211302536026,7,1,0
9648,2,36.182975149421324,5.659724183259765,4,2,1
6225,5,35.6551773674283,8.136274819682296,4,1,0
111,6,87.55664443782592,12.893805570199296,2,1,0
8909,5,264.3807253637,7.9321623777879795,6,3,0
1745,6,47.88547398084707,18.304027116812833,3,1,0
7851,1,23.28912814819275,9.553324619844886,5,0,0
1452,3,59.524904866093195,15.16293685823299,4,0,0
319,3,31.585104617306925,11.055928989595545,3,0,0
8593,3,22.78336120969838,15.620482333667702,6,1,0
3333,4,98.54521214973906,0.0,9,2,0
1922,1,107.43382513514507,4.330698013768746,6,1,0
5865,4,30.769914695051902,25.164132305279026,3,2,0
9528,5,25.61789296771457,3.051988029937002,4,1,1
3685,5,107.1103046176842,6.111876572438342,2,1,0
4275,6,59.8417474304984,18.81149833537556,7,0,0
4889,4,26.097898517086453,19.17635046244554,5,3,0
5225,3,29.879121459109616,19.515875634007486,7,1,0
7472,1,42.972936724861505,8.937373840453327,6,2,0
3605,3,34.17071198067077,0.0,2,4,0
1052,5,33.634325005141314,10.759169430485171,4,1,0
4156,3,23.86228397802763,7.711934712518809,6,1,0
9676,4,79.33475543269631,6.5281394629097065,5,3,1
99,2,42.283499029159294,22.82893165993722,4,3,0
7508,3,11.738425988554033,14.240474133886503,1,0,0
1456,1,25.439528079998947,2.1008406237774295,2,1,0
7688,3,66.44802106045243,12.219552564485506,7,3,0
4004,6,103.1613384454024,7.065959292844791,3,4,0
6866,5,32.68572802398325,18.735604587994484,5,1,0
4509,5,80.8967336177616,7.769667990131261,7,2,0
3299,2,107.44968003986435,14.91204496647089,6,0,0
3799,2,22.99072973731651,11.078140706148426,3,1,0
4281,2,51.79564847032387,12.23583637048068,5,2,0
9051,7,75.09976936704798,3.4163843155479334,4,1,0
6462,2,59.570653435250534,2.429783385265134,3,2,0
7912,5,20.059844617946002,24.488120042988818,4,1,0
1414,6,60.68970674906693,9.664556774279003,3,2,0
540,4,17.261772317304068,11.563414372356467,7,2,0
5815,3,55.01963672646778,8.340912570916519,4,1,0
8199,2,32.37998703478784,9.530355054635667,8,0,0
3680,4,79.44949525058655,17.240215867150933,3,0,0
754,3,66.0515107846803,15.718873523089101,9,2,0
4196,3,108.36526838714566,13.925772485081136,7,2,0
2650,2,15.28053634868933,14.16424883455491,9,1,0
4522,4,38.958735447401885,24.83308115101045,6,0,0
9519,4,42.55474009925069,3.3299793099240853,5,3,1
3118,4,83.30011403554937,18.086793278179726,7,0,0
3728,4,26.038481811463257,15.550193715093727,4,1,0
3886,4,43.996784346193984,7.670092990451577,4,4,0
7107,2,76.54175970708407,7.740477042590278,4,1,0
8068,7,30.90474843367878,8.221758676280555,7,3,0
7325,2,120.53196922608815,17.11785866098976,4,1,0
8483,2,21.18653784809228,13.260184259933322,6,0,0
8767,2,15.104367107998241,5.4951174718835025,2,3,0
6500,6,35.47687127919274,17.874824420118625,3,4,0
8426,3,72.46211037964274,6.682893382388798,2,6,0
7963,3,80.74935190500504,19.19322527052995,4,0,0
601,3,24.533988322255183,7.814764938023117,5,1,0
9249,3,82.95818516583236,7.0439421677158,8,1,0
8919,3,31.417125643019478,13.798369946139209,4,2,0
6814,4,71.60205159640952,24.438758970070104,3,0,0
5411,3,182.5942669758338,2.8438888581656627,5,1,0
8747,3,48.43220469472842,13.684090368418818,7,0,0
5522,1,24.999549863993987,24.747630027771752,4,1,0
1044,2,122.04229595988367,19.18569051793204,5,1,0
7334,2,11.879353991482478,0.575274234206784,6,0,0
1557,2,28.288206307298044,11.087038777741355,5,0,0
3739,1,28.966059339358612,11.384325671257264,4,2,0
3522,3,17.03335535646507,16.284097459180913,5,2,0
180,2,47.509147166397135,3.9369226551373764,2,2,0
2115,4,58.032503801478256,15.287411855442466,6,0,0
1699,6,23.206267330636255,17.62495094824336,2,2,0
1379,6,52.385848732435996,0.0,3,2,0
7229,2,11.662302666399295,11.483712663925608,4,2,0
9143,3,33.40710233898818,11.127339270196428,5,2,0
618,3,28.60276226638699,18.50648315006952,6,3,0
3181,2,36.15373305790876,15.27243847768574,7,0,0
9851,7,59.73104372219511,8.028382283903126,6,5,1
1600,4,29.662105474105942,9.080248116273655,8,2,0
5963,2,14.587051624046934,13.693847528034688,4,1,0
1615,4,23.889754056684396,0.0,1,1,0
5920,7,64.7060531462812,19.29139384785092,5,1,0
9591,4,101.06797508087655,7.539090994591958,8,2,1
3891,2,98.42240505983224,6.289374673796909,4,0,0
2083,2,77.90588012457758,15.134612203312752,3,3,0
4574,3,26.554440688280582,14.425900335737369,5,2,0
5594,5,25.580964551624607,0.0,3,3,0
5121,5,7.406612249641013,19.077111473599686,2,2,0
4587,3,33.84349786167316,16.32275607277628,4,0,0
4902,7,65.00027995422245,15.399908453359819,9,2,0
8252,5,43.747979928338914,16.498043904394653,2,2,0
5916,5,15.123575881421047,14.404524866103333,3,0,0
5129,3,56.92662449320806,19.60308477377471,4,0,0
8334,5,152.13261923993213,13.358903286485992,2,1,0
1918,2,79.56388790254294,0.0,4,2,0
8330,5,75.30751665426894,16.84961230790364,6,0,0
5707,7,18.233935126110385,13.683695716239857,8,5,0
5384,3,49.26778247232424,1.728134553012632,3,3,0
6336,3,20.477384083159766,12.438011493622149,4,2,0
2054,1,61.29260956648138,17.182461046207436,3,2,0
7612,4,50.86775945180001,17.02079394172289,3,0,0
9209,1,89.05817592351325,15.065338084700192,1,3,0
3963,3,25.147880296683354,15.441417055998874,9,2,0
1126,3,36.657442184654,10.416120913271241,5,1,0
3428,3,14.018769060991978,4.286143710978832,2,0,0
4601,4,39.829128770636125,26.025811951344124,11,3,0
3721,4,61.2117792974941,17.370652871968833,4,2,0
2389,2,122.80138037650387,7.624252731325156,3,0,0
1322,2,102.29716657918969,2.4168633280248866,4,4,0
1603,3,34.9633159318458,8.98008421178591,6,1,0
7224,4,213.93629895649633,2.047569446451279,5,0,0
7425,5,62.17771980809675,11.836414017443822,5,0,0
4336,4,45.04693302701896,22.25516609149539,3,0,0
5593,4,33.52315917443355,3.3663083461335823,6,4,0
4411,1,51.711019811644746,9.09508380465789,3,3,0
5858,8,127.36193703642411,13.969108387285894,4,2,0
9343,5,69.27270349720156,2.5434482536257867,4,0,0
3991,4,75.79578417373189,14.11433578225321,6,1,0
6079,4,46.74636320509015,6.768706774277752,12,0,0
1559,4,115.30886630459902,10.306889397114738,6,2,0
4682,2,54.84222923552368,6.266191271160374,5,1,0
7557,10,27.507357477975592,12.365282391433336,10,1,0
3772,6,134.41654035343706,12.130323359223084,4,3,0
8779,2,53.29838414249368,18.261981056910415,5,3,0
3457,6,96.34439171395279,23.16198737252236,5,1,0
8383,2,59.89877955000868,23.2819658905318,4,2,0
1354,1,45.61380257536768,16.38333444519083,4,2,0
45,4,29.344327586669095,10.547701603222142,3,1,0
9872,5,72.81846769135815,9.356061049971283,8,3,1
748,2,66.93388064329773,11.591424294445483,4,2,0
7917,7,74.89055097301978,9.131815163237953,2,3,0
4241,2,50.73524281397504,11.898414458830947,5,1,0
5628,3,53.84671726101408,5.532716528609004,5,1,0
4657,3,46.03914719485411,8.300871941614119,4,1,0
4238,2,23.65965503333741,12.955135166955998,5,0,0
3460,1,75.26191892201751,16.912629426774487,4,2,0
7381,5,31.303911448640324,13.700967740961358,4,1,0
5549,4,66.19506799358953,16.648942609889033,4,0,0
7075,4,35.8460848508301,13.59032120733878,2,1,0
5838,5,30.53749218252258,5.040175652943061,5,1,0
8091,3,73.15165709373869,7.44047402547854,6,3,0
5474,4,138.03106500156045,7.203568603535092,7,1,0
3614,3,33.63891384713207,17.322986055496994,4,2,0
7501,3,30.363930137934297,15.37680181645375,10,0,0
7053,6,48.09422919350668,11.299815913333115,3,0,0
7367,5,60.06498805079436,15.918729950662097,7,0,0
8019,4,97.45214433857197,20.22117887867336,1,1,0
9638,5,148.55071308533232,11.924628395055489,7,2,1
9055,3,36.21785101065162,0.0,4,1,0
664,4,196.85822286944625,10.473636508345672,4,2,0
2319,4,40.655949085653226,0.0,5,3,0
3542,6,36.20567643736654,13.672901764172588,3,0,0
3677,5,29.88949207864203,3.6420657297248624,3,3,0
9599,5,125.62606107108365,10.296236151136986,7,0,1
3091,1,27.988320773373975,22.95784894026988,6,0,0
675,5,53.368656434526564,11.800762953602048,5,3,0
8676,3,134.04436418021083,22.97335566052915,3,2,0
4884,3,89.08895636467744,21.908358016145122,3,2,0
8079,5,61.15001428820435,13.166885488817996,4,1,0
1962,1,113.22346171591015,19.57020340663509,4,2,0
1840,5,116.39699063278036,7.8047384901546835,5,2,0
7168,1,17.49299995183326,14.520771527215802,5,3,0
9898,7,62.78811583162989,10.422240042182565,9,5,1
3538,2,60.02161669188592,0.0,5,3,0
8026,2,30.517690174486187,12.970962741345597,3,1,0
4866,6,22.699643661048746,6.516784243029079,5,0,0
4174,2,47.89816353512305,0.0,8,2,0
8088,2,11.949782804088006,5.407290252966556,5,0,0
4377,4,49.046463276778496,13.288903827503246,4,0,0
6211,3,47.16108381001015,7.717248488470048,8,3,0
4766,6,39.89564160874914,12.374033904348238,5,4,0
411,2,58.18900999560687,5.24225719987863,6,3,0
613,5,26.963185342365993,9.083228885826895,4,3,0
6126,3,25.493892406590287,15.926612010115887,1,3,0
5210,1,62.597048327163854,7.652969692863489,6,1,0
1430,1,209.1221883558677,15.495391429131363,3,0,0
2425,2,14.916752241740344,18.63339616129226,4,2,0
8841,4,41.675859905798184,8.335994178083496,4,5,0
3833,7,28.49352722376003,6.892525879221301,7,0,0
4718,2,78.53692140142468,16.99381051416856,4,2,0
7185,2,32.29517805877606,12.9527288739925,3,3,0
1417,3,69.20278882743996,20.92548429151946,3,1,0
7199,5,38.84184124506036,11.847782221651194,5,0,0
604,5,30.95308381411309,4.736203748272797,6,5,0
1272,3,71.50774275381454,8.322211525538629,3,0,0
3964,3,74.40994466953138,21.69361836122152,9,0,0
6367,6,72.30390670503142,13.254443426879718,9,2,0
8746,6,49.436848735725974,15.481579615169212,2,0,0
247,4,37.97051288374006,4.4808931009591975,7,1,0
9226,1,135.92582450807615,0.0,1,1,0
1982,2,43.97039846836161,0.0,5,2,0
2835,3,15.480154697755303,16.656741651221584,5,0,0
5375,3,12.780069261842069,20.431372380879832,5,1,0
199,2,25.981295985582918,10.502211604685668,4,1,0
485,4,18.489825641701938,10.401594214497901,3,1,0
6083,3,14.458926443534306,6.372482134147658,6,0,0
8956,2,70.83476655019543,10.258338736613682,3,1,0
455,4,30.724703168763565,19.460855877439776,7,5,0
9798,5,203.03299613845851,15.780623474809238,7,2,1
8826,3,101.90942658157226,3.7378681765107444,7,1,0
6515,6,37.081800063279665,4.002697235420872,3,3,0
1721,2,82.8243598406941,13.02556878022614,8,1,0
7050,4,35.85206705634119,11.528149649562339,3,3,0
6382,2,74.6516072955386,4.564834658025916,6,1,0
8165,2,36.27041741485955,16.249047257197017,5,0,0
5767,5,27.577458426399225,12.772224775793198,7,2,0
5809,4,85.84342317961854,0.0,8,2,0
4626,1,30.047959221843712,6.66471254816853,5,0,0
862,2,48.976745456185306,9.138032722040839,4,1,0
2094,5,25.8994446360922,25.277605758725485,3,0,0
947,2,47.896245865331345,3.3890999993531423,4,0,0
5641,3,90.30929852974941,2.866206529108208,2,2,0
1444,3,26.303450459886076,13.068384599050038,4,1,0
1280,4,34.43078319086423,6.546864192241702,7,1,0
3110,3,62.135338412602096,17.466133394354372,1,3,0
8952,3,35.70197079223433,15.875869858403162,5,0,0
7609,6,26.780037401670885,8.583870521156934,10,0,0
5135,3,20.279422628746484,6.50333428446972,6,0,0
3016,4,12.99419878937515,6.173778506921833,2,2,0
2302,2,25.809478081348654,27.009342071229867,6,2,0
2004,4,21.764952238388798,2.100257547644297,9,1,0
4580,6,39.969054463145795,0.0,7,2,0
8704,3,47.484866521461875,6.548933645904198,8,1,0
1005,6,29.36440923335999,1.2085482099224958,6,1,0
5138,2,127.42563633902266,5.311037695894113,5,3,0
4317,5,13.919803665027558,6.06447624521652,4,2,0
6558,2,27.675139434026132,4.487444486496963,4,0,0
4387,2,40.120326190601524,12.135196939395685,4,3,0
